Locus	Sclero	ToxPoly	ToxAngIg	ToxSnAng	ToxSnIg
missingCladeDir						
T212_L262	-26362.51	-26355.95	-26369.32	-26348.16	-26358.80	
T212_L263	-41631.76	-41588.10	-41593.38	-41583.28	-41585.02	
T212_L264	-12193.88	-12187.23	-12186.80	-12184.83	-12186.50	
T212_L265	-57296.01	-57241.18	-57259.77	-57259.61	-57252.61	
T212_L266	-86512.68	-86509.47	-86519.95	-86508.33	-86509.33	
T212_L267	-68839.16	-68796.69	-68790.09	-68795.67	-68794.03	
T212_L268	-51176.38	-51141.80	-51138.28	-51131.55	-51143.13	
T212_L269	-42130.30	-42063.17	-42075.21	-42075.86	-42086.12	
T212_L27	-33984.46	-33966.26	-33967.21	-33954.26	-33969.38	
T212_L270	-44597.11	-44528.90	-44540.79	-44543.69	-44556.31	
T212_L271	-70914.49	-70896.48	-70888.24	-70894.29	-70885.71	
T212_L272	-31730.55	-31731.42	-31740.32	-31735.41	-31738.63	
T212_L273	-43942.13	-43931.86	-43916.17	-43936.48	-43929.86	
T212_L274	-48341.41	-48319.11	-48317.40	-48317.28	-48305.82	
T212_L275	-32313.24	-32307.64	-32305.71	-32311.81	-32302.61	
T212_L276	-90134.05	-90036.72	-90047.18	-90065.14	-90061.65	
T212_L277	-6715.85	-6714.51	-6712.40	-6712.35	-6712.20	
T212_L278	-67739.59	-67698.53	-67704.42	-67702.25	-67699.18	
T212_L279	-41524.81	-41510.50	-41519.75	-41520.22	-41513.94	
T212_L28	-70687.97	-70664.82	-70663.10	-70652.69	-70657.90	
T212_L280	-53654.74	-53602.61	-53594.78	-53601.98	-53606.18	
T212_L281	-35545.58	-35512.04	-35534.98	-35527.09	-35535.00	
T212_L282	-37160.62	-37156.23	-37160.25	-37159.19	-37139.14	
T212_L283	-14438.97	-14455.22	-14459.85	-14457.64	-14462.02	
T212_L284	-40145.91	-40168.44	-40176.00	-40166.34	-40157.50	
T212_L285	-21415.95	-21424.07	-21426.95	-21431.66	-21425.32	
T212_L286	-33174.95	-33146.65	-33155.04	-33159.90	-33150.91	
T212_L287	-43736.28	-43722.79	-43702.16	-43719.52	-43721.35	
T212_L288	-50684.55	-50671.94	-50677.05	-50671.64	-50664.98	
T212_L289	-32562.78	-32529.23	-32535.55	-32532.53	-32526.40	
T212_L29	-65947.92	-65901.69	-65908.49	-65915.87	-65905.49	
T212_L290	-33315.18	-33317.35	-33320.38	-33306.92	-33315.78	
T212_L291	-57075.01	-57050.62	-57060.78	-57047.47	-57044.75	
T212_L292	-58531.64	-58485.27	-58506.72	-58494.12	-58497.79	
T212_L293	-51834.95	-51761.10	-51758.70	-51773.66	-51771.41	
T212_L294	-32596.78	-32556.01	-32552.79	-32555.81	-32566.48	
T212_L295	-51975.57	-51957.67	-51954.23	-51945.82	-51958.81	
T212_L296	-72468.24	-72429.61	-72431.56	-72427.02	-72439.93	
T212_L297	-81294.62	-81304.80	-81309.83	-81308.07	-81308.28	
T212_L298	-83108.06	-83125.37	-83124.45	-83116.16	-83116.60	
T212_L299	-73484.98	-73444.09	-73465.99	-73466.12	-73447.41	
T212_L3	-78155.76	-78087.03	-78101.61	-78096.13	-78069.75	
T212_L30	-43379.37	-43373.50	-43373.30	-43381.15	-43362.86	
T212_L300	-30411.22	-30403.89	-30404.36	-30402.51	-30399.75	
T212_L301	-12607.17	-12595.04	-12599.54	-12584.80	-12595.66	
T212_L302	-31623.48	-31634.74	-31635.90	-31646.03	-31632.19	
T212_L303	-54327.76	-54321.41	-54312.72	-54319.51	-54318.67	
T212_L304	-41479.07	-41488.88	-41497.53	-41499.86	-41492.00	
T212_L305	-62058.09	-62011.23	-62012.94	-62019.20	-62002.37	
T212_L306	-40699.02	-40685.92	-40696.27	-40699.80	-40689.16	
T212_L307	-54093.63	-54079.57	-54075.48	-54090.71	-54073.24	
T212_L308	-43506.23	-43433.62	-43454.85	-43456.55	-43456.30	
T212_L309	-29540.62	-29511.05	-29511.45	-29516.71	-29503.24	
T212_L31	-20112.82	-20103.72	-20111.57	-20107.26	-20109.36	
T212_L310	-56277.10	-56248.67	-56241.26	-56258.77	-56243.36	
T212_L311	-8339.59	-8342.73	-8342.81	-8341.45	-8343.50	
T212_L312	-48466.21	-48441.61	-48453.72	-48459.23	-48440.36	
T212_L313	-5756.21	-5755.46	-5760.08	-5753.70	-5760.90	
T212_L314	-52002.75	-51956.22	-51959.21	-51966.43	-51969.83	
T212_L315	-77894.54	-77813.31	-77821.46	-77808.97	-77804.20	
T212_L316	-19954.76	-19944.52	-19951.20	-19951.41	-19943.45	
T212_L317	-58813.38	-58721.89	-58740.09	-58728.15	-58738.94	
T212_L318	-22031.58	-22013.99	-22021.05	-22021.87	-22016.21	
T212_L319	-61556.26	-61557.46	-61550.14	-61537.06	-61561.81	
T212_L32	-26126.12	-26126.81	-26125.60	-26134.67	-26150.04	
T212_L320	-9783.39	-9776.02	-9781.53	-9779.46	-9772.17	
T212_L321	-37631.50	-37680.37	-37670.17	-37670.67	-37673.23	
T212_L322	-54176.54	-54104.81	-54107.89	-54132.68	-54108.04	
T212_L323	-72751.81	-72746.36	-72738.86	-72732.47	-72732.09	
T212_L324	-74698.11	-74703.81	-74696.75	-74700.49	-74686.16	
T212_L325	-50592.37	-50607.18	-50603.59	-50597.19	-50608.07	
T212_L326	-60118.34	-60120.56	-60135.11	-60135.36	-60125.59	
T212_L327	-31873.98	-31882.63	-31864.70	-31861.03	-31871.19	
T212_L328	-51851.22	-51841.37	-51855.75	-51849.48	-51851.59	
T212_L329	-50641.39	-50605.94	-50598.17	-50604.14	-50605.74	
T212_L33	-39141.30	-39114.14	-39126.50	-39121.77	-39114.65	
T212_L330	-8998.08	-8997.78	-8996.03	-9005.23	-9003.95	
T212_L331	-87719.08	-87712.72	-87717.02	-87733.89	-87741.10	
T212_L332	-75417.25	-75426.24	-75411.67	-75415.88	-75430.59	
T212_L333	-83760.28	-83694.63	-83713.80	-83694.55	-83715.23	
T212_L334	-55164.68	-55075.78	-55079.57	-55080.62	-55080.88	
T212_L335	-31305.81	-31237.94	-31262.35	-31231.50	-31255.36	
T212_L336	-36498.12	-36500.57	-36479.39	-36482.50	-36495.35	
T212_L337	-77144.70	-77098.97	-77088.33	-77111.25	-77098.79	
T212_L338	-68809.95	-68776.95	-68778.83	-68799.49	-68785.30	
T212_L339	-48721.48	-48667.95	-48671.25	-48694.60	-48691.94	
T212_L34	-34762.19	-34785.74	-34786.96	-34787.07	-34789.92	
T212_L340	-84720.56	-84704.54	-84728.68	-84726.51	-84696.55	
T212_L341	-89389.80	-89334.20	-89354.87	-89336.32	-89344.01	
T212_L342	-40700.51	-40663.61	-40665.99	-40666.12	-40660.76	
T212_L343	-42844.90	-42794.28	-42805.16	-42808.78	-42817.53	
T212_L344	-48185.28	-48126.49	-48129.15	-48120.89	-48132.07	
T212_L345	-24342.76	-24340.33	-24337.32	-24340.85	-24343.01	
T212_L346	-50941.36	-50934.45	-50939.55	-50931.43	-50939.95	
T212_L347	-46751.20	-46688.91	-46696.67	-46708.37	-46710.73	
T212_L348	-44829.77	-44821.92	-44831.80	-44830.41	-44816.19	
T212_L349	-40574.81	-40585.96	-40594.05	-40582.98	-40575.30	
T212_L35	-32106.01	-32089.21	-32078.32	-32089.99	-32088.02	
T212_L350	-64820.32	-64802.32	-64817.88	-64829.27	-64806.41	
T212_L351	-33823.89	-33804.77	-33806.90	-33799.86	-33816.74	
T212_L352	-27280.73	-27233.87	-27238.68	-27234.09	-27230.73	
T212_L353	-37451.37	-37463.51	-37463.37	-37465.99	-37476.67	
T212_L354	-41209.79	-41202.96	-41198.85	-41203.48	-41210.88	
T212_L355	-48896.80	-48883.80	-48896.91	-48895.40	-48891.95	
T212_L356	-50556.45	-50503.56	-50496.79	-50521.33	-50516.45	
T212_L357	-38955.23	-38878.70	-38877.28	-38876.17	-38886.46	
T212_L358	-35741.57	-35746.78	-35748.14	-35745.54	-35745.85	
T212_L359	-13768.18	-13770.23	-13771.10	-13780.53	-13775.06	
T212_L36	-61576.21	-61537.63	-61520.90	-61527.85	-61531.61	
T212_L360	-67093.48	-67056.47	-67045.04	-67037.82	-67055.83	
T212_L361	-72532.17	-72530.64	-72525.26	-72559.88	-72560.72	
T212_L362	-54055.32	-54041.82	-54052.98	-54042.15	-54045.19	
T212_L363	-36340.30	-36314.88	-36293.61	-36305.29	-36287.77	
T212_L364	-35628.15	-35598.46	-35596.79	-35598.09	-35601.31	
T212_L365	-68058.68	-68028.28	-68016.53	-68032.05	-68023.80	
T212_L366	-54392.54	-54356.15	-54354.71	-54371.10	-54375.45	
T212_L367	-59082.36	-59009.26	-59026.63	-59017.40	-59033.32	
T212_L368	-62896.06	-62860.90	-62868.51	-62861.79	-62875.43	
T212_L369	-28749.18	-28746.53	-28747.41	-28744.46	-28749.42	
T212_L37	-47580.97	-47549.45	-47561.71	-47560.72	-47567.58	
T212_L370	-8780.71	-8781.27	-8784.88	-8781.79	-8780.32	
T212_L38	-51281.64	-51250.60	-51249.77	-51268.37	-51259.27	
T212_L39	-4531.68	-4527.59	-4528.54	-4529.64	-4530.23	
T212_L4	-73091.62	-73107.83	-73114.23	-73123.02	-73125.47	
T212_L40	-21415.55	-21391.51	-21398.53	-21400.18	-21401.54	
T212_L41	-55945.27	-55942.42	-55952.70	-55944.11	-55944.18	
T212_L42	-59963.84	-59893.88	-59895.75	-59878.17	-59876.99	
T212_L43	-24684.01	-24643.84	-24648.65	-24646.27	-24642.53	
T212_L44	-69406.38	-69396.11	-69402.84	-69394.63	-69403.05	
T212_L45	-48723.84	-48680.08	-48687.29	-48697.39	-48690.36	
T212_L46	-49731.19	-49706.79	-49703.53	-49712.49	-49705.17	
T212_L47	-5757.26	-5753.73	-5763.09	-5753.63	-5762.69	
T212_L48	-50556.44	-50503.50	-50503.35	-50509.01	-50489.07	
T212_L49	-67937.10	-67934.39	-67937.77	-67924.61	-67936.90	
T212_L5	-53726.99	-53685.83	-53686.29	-53702.39	-53684.90	
T212_L50	-57369.51	-57334.68	-57347.09	-57341.15	-57328.89	
T212_L51	-50548.69	-50529.15	-50520.67	-50532.07	-50531.89	
T212_L52	-71793.18	-71796.36	-71819.11	-71800.27	-71818.87	
T212_L53	-64154.32	-64154.20	-64147.61	-64133.98	-64145.65	
T212_L54	-43719.10	-43714.15	-43714.53	-43716.00	-43720.60	
T212_L55	-25004.45	-24972.74	-24974.03	-24972.81	-24973.91	
T212_L56	-57335.44	-57329.08	-57314.27	-57338.40	-57330.63	
T212_L57	-52022.18	-51983.65	-51991.14	-51974.10	-51990.59	
T212_L58	-61861.04	-61799.84	-61808.85	-61809.07	-61817.92	
T212_L59	-6003.00	-6014.69	-6007.36	-6018.12	-6010.98	
T212_L6	-62263.89	-62256.27	-62262.87	-62269.77	-62265.11	
T212_L60	-32561.43	-32558.37	-32583.48	-32564.14	-32556.45	
T212_L61	-17984.08	-17963.80	-17961.57	-17960.19	-17956.22	
T212_L62	-61070.79	-61033.18	-61040.22	-61042.17	-61045.85	
T212_L63	-37919.51	-37872.96	-37883.87	-37881.16	-37871.39	
T212_L64	-57120.68	-57071.66	-57065.85	-57069.38	-57066.99	
T212_L65	-15784.22	-15769.19	-15786.50	-15775.04	-15771.01	
T212_L66	-30757.69	-30728.38	-30726.66	-30737.31	-30719.79	
T212_L67	-47505.97	-47467.16	-47442.81	-47448.59	-47456.46	
T212_L68	-66635.50	-66568.25	-66578.17	-66575.61	-66557.77	
T212_L69	-64731.35	-64687.07	-64675.89	-64677.15	-64669.31	
T212_L7	-71064.71	-71027.47	-71017.97	-71009.57	-71010.43	
T212_L70	-63543.96	-63501.48	-63488.07	-63516.31	-63498.87	
T212_L71	-50926.74	-50905.91	-50903.88	-50885.23	-50886.26	
T212_L72	-22886.91	-22877.25	-22885.37	-22881.62	-22884.12	
T212_L73	-57553.03	-57497.51	-57502.41	-57507.85	-57515.91	
T212_L74	-52968.43	-52966.08	-52978.59	-52966.86	-52973.01	
T212_L75	-32750.69	-32747.82	-32738.02	-32760.44	-32749.93	
T212_L76	-66501.79	-66478.84	-66481.47	-66477.06	-66467.75	
T212_L77	-21654.95	-21667.53	-21680.58	-21675.34	-21660.01	
T212_L78	-35031.31	-35027.45	-35030.63	-35040.65	-35030.39	
T212_L79	-63766.67	-63753.97	-63769.56	-63747.27	-63749.66	
T212_L8	-69023.13	-69009.29	-68996.90	-69028.05	-69004.04	
T212_L80	-65019.31	-65011.85	-65008.89	-65010.75	-65021.63	
T212_L81	-32874.80	-32871.04	-32889.97	-32880.20	-32872.40	
T212_L82	-37951.88	-37927.29	-37928.88	-37926.42	-37927.99	
T212_L83	-79706.78	-79632.67	-79636.72	-79645.80	-79642.89	
T212_L84	-46042.54	-46034.09	-46033.23	-46033.82	-46037.04	
T212_L85	-21728.64	-21708.39	-21708.17	-21707.61	-21700.73	
T212_L86	-61906.91	-61900.16	-61907.38	-61906.68	-61900.66	
T212_L87	-61743.08	-61758.27	-61746.54	-61780.61	-61776.03	
T212_L88	-35737.08	-35711.78	-35700.38	-35712.20	-35714.60	
T212_L89	-15000.89	-15013.55	-15017.82	-15017.57	-15012.23	
T212_L9	-31285.08	-31281.34	-31285.03	-31287.29	-31276.35	
T212_L90	-44138.59	-44111.51	-44112.11	-44113.29	-44107.52	
T212_L91	-45407.66	-45329.94	-45329.05	-45341.22	-45339.22	
T212_L92	-31066.58	-31042.13	-31042.19	-31046.90	-31027.05	
T212_L93	-39264.53	-39248.16	-39257.93	-39247.12	-39241.42	
T212_L94	-12155.99	-12164.19	-12162.53	-12159.05	-12163.24	
T212_L95	-51820.43	-51814.17	-51809.36	-51823.06	-51805.86	
T212_L96	-83412.63	-83397.35	-83406.82	-83403.33	-83403.39	
T212_L97	-54920.64	-54913.75	-54906.63	-54913.17	-54914.74	
T212_L98	-34145.72	-34104.20	-34106.60	-34116.93	-34112.75	
T212_L99	-80967.96	-80978.31	-80983.62	-80983.17	-80982.15	
